"",leave,ORGANIZATION,1,"[ ""do you think ."" , ""KKD will leave LFC""]"
"",let,ORGANIZATION,1,"[ ""a prophet hs predicted tht Chelsea's winnin the uefa CL Cup,Liverpool the FACup and Man United the EPL lets wait and see CFC""]"
"",like,ORGANIZATION,1,"[ ""Chelsea fan just for today, because I don't like Liverpool."" , ""FACupFinal""]"
"",lose,ORGANIZATION,1,"[ ""Sooooo sad right now LFC lost the FA Cup""]"
"",love,ORGANIZATION,1,"[ ""Always Proud of LFC!"" , ""Liverpool, We Love You."" , ""No Matter What,, Liverbird Upon My Chest!"" , ""Loyalitas YNWA LFC""]"
"",make,ORGANIZATION,1,"[ ""Torres to make it 3 1 Chelsea."" , ""FACup""]"
"",manage,ORGANIZATION,1,"[ ""Jay Spearing is utter, utter shite."" , ""And that coming from a man who manages Wigan Athletic."" , ""FACupFinal""]"
"",mean,ORGANIZATION,1,"[ ""Love the fans on LFC TV: We're gonna do Torres today, kick 'im in and batter him like, ya know what I mean LFC""]"
"",miss,ORGANIZATION,1,"[ ""Today shows just how much we miss LFC""]"
"",please,ORGANIZATION,1,"[ ""FACupFinal can we see more movement and more balls into the box please Liverpool!""]"
"",score,ORGANIZATION,1,"[ ""And Carroll scores Yes Andy scored LFC""]"
"",scumbag,ORGANIZATION,1,"[ ""Lets do this, Chelsea!"" , ""Lets beat em scumbags Liverpool!"" , ""cfc FAcupfinal""]"
"",sing,ORGANIZATION,1,"[ ""Isint over till the fat lady sings Lfc""]"
"",start,ORGANIZATION,1,"[ ""Carroll and kuyt/maxi should've started LFC""]"
"",support,ORGANIZATION,1,"[ ""Would be annoyed if I supported Liverpool, but great save FACupFinal""]"
"",walk,ORGANIZATION,1,"[ ""You'll never walk alone LFC""]"
"",nervous,"PERCENT,PERCENT",1,"[ ""Dup dap dup dap."" , ""90%excited, 10%nervous."" , ""Ok it may 90%nervous, 10%excited."" , ""Come on you Reds, LFC""]"
"",back,PERSON,1,"[ ""Kenny backs his team to learn a hard lesson and grow next season LFC""]"
"","be seeing",PERSON,1,"[ ""This pitch is peppered with cunts isn't it?"" , ""my mate seeing Craig Bellamy is playing."" , ""FACup""]"
"",beat,PERSON,1,"[ ""Cant sleep, must beat Chelsea."" , ""Cant sleep, must beat Chelsea."" , ""Cant sleep, must beat Chelsea."" , ""LIVERPOOLFC Let's go lads!"" , ""FACup to FAKop""]"
"",beaut,PERSON,1,"[ ""I think we have this."" , ""Chelsea, you beauts."" , ""FACupFinal""]"
"",believe,PERSON,1,"[ ""Com: Terry was it over the line?"" , ""Terry: No it wasn't over the line!"" , ""Yeah.we believe you honest Terry!"" , ""LFC""]"
"",call,PERSON,1,"[ ""Haha!"" , ""Commentator just called Drogba a big loveable lump FAcupfinal""]"
"",dive,PERSON,1,"[ ""Who will dive first, Suarez or Drogba?"" , ""FACUPFINAL CFC LFC""]"
"",dress,PERSON,1,"[ ""Kenny dressed in a tracksuit for FA cup final day classy FACupFinal""]"
"",embrace,PERSON,1,"[ ""Lovely to see the CFC squad embrace Fabrice Muamba one by one.""]"
"",facup,PERSON,1,"[ ""This game should finish 3 2 to Chelsea as we've yet to have the Steven Gerrard and Frank Lampard inevitable goals FACUP""]"
"",facupfinal,PERSON,1,"[ ""Liverpool deserve to lose for playing that mongtard jay shitting spearing."" , ""I hate him so much.he should hari Kiri himself facupfinal""]"
"",focus,PERSON,1,"[ ""Reina looking worryingly off form."" , ""Time to focus Pepe."" , ""LFC""]"
"",go,PERSON,1,"[ ""Who's your money on?"" , ""I'm going Chelski."" , ""2 1."" , ""Sorry FACupfinal""]"
"",handle,PERSON,1,"[ ""CFC can handle Messi but they can't handle Carroll."" , ""Carrollfacts""]"
"",join,PERSON,1,"[ ""Former boss Claudio Ranieri joins Ian Rush, and .""]"
"",like,PERSON,1,"[ ""Don't like Dennis Wise one bit facupfinal""]"
"",resign,PERSON,1,"[ ""LFC deserved to loose, beyond poor 1st half, spearing pathetic, kenny must fall on his sword and resign."" , ""Poor poor poor performance""]"
"",rise,PERSON,1,"[ ""Time to Rise UP Kenny backs his team to learn a hard lesson and grow next season LFC""]"
"",say,PERSON,1,"[ ""well said Lucy!"" , ""Haha""]"
"",see,PERSON,1,"[ ""CFCWembley FACupFinal Have you seen Tim Lovejoy?""]"
"",shoot,PERSON,1,"[ ""Nice shot Drogba."" , ""O^_^O CFCTHAI CFC TheFACupFinal ProudToBeATrueBlue CFCWembley Chelsea .""]"
"",smash,PERSON,1,"[ ""Visionary exchange of passes from the much maligned Mikel to Lampard and then to Drogba who smashes it past Reina."" , ""BBCFootball FACupFinal.""]"
"",stand,PERSON,1,"[ ""Just can't stand Chelski!"" , ""facup""]"
"",starter,PERSON,1,"[ ""If Carroll does not become a dead cert starter from now on then Kenny needs firing LFC""]"
"",switch,PERSON,1,"[ ""Downing and Enrique are not linking up well at all on the left."" , ""Should switch Downing and Bellamy quicky LFC""]"
"",tackle,PERSON,1,"[ ""Nice tackle Gerry!"" , ""LFC thisisanfield""]"
"",trust,PERSON,1,"[ ""LFC."" , ""I hate john terry.ball not over the line yeah like we trust you John.""]"
"",try,PERSON,1,"[ ""Suarez will try at least twice a game now to score from 55+ yards LFC""]"
"",unleash,PERSON,1,"[ ""Time to unleash Carroll."" , ""LFC""]"
"",wank,PERSON,1,"[ ""It didn't cross the line so shut up Andy Townsend you wank commentator!"" , ""facupfinal""]"
"",play,SET,1,"[ ""I want to sing to both sets of these fans in the FACupFinal 'can we play you every week?'""]"
"",be,TIME,1,"[ ""On Didier drogba graham Norton got inside him last night Chiles won't be comfortable with that stat from facup commentator""]"
"",champion,TIME,1,"[ ""Chelsea You are the Champions FACup/ Liverpool always champions in your Gd nite JJ Thx ,Good night""]"
"",lfc,TIME,1,"[ ""Nice one drogba."" , ""cfc Definitely not lfc night."" , ""FACupFinal""]"
DATE,cfc,"",1,"[ ""cfc 2012 FAcup winners on to Bavaria now""]"
DATE,cometh,"",1,"[ ""Cometh the hour cometh the men in blue KTBFFH UP CFC!""]"
DATE,go,"",1,"[ ""Going for a 1 0 LFC win today, Gerrard!""]"
DATE,let,"",1,"[ ""Great performance by the lads!"" , ""They deserve it!"" , ""Now lets focus on the Uefa Champions League Final!"" , ""KTBFFH BlueIsT .""]"
DATE,love,"",1,"[ ""Fa cup winners 2012 love it""]"
DATE,play,"",1,"[ ""May the best team Liverpool win lol Epi88 our teams are playing FACupFinal ChelseaVsLiverpool""]"
DATE,proud,"",1,"[ ""Proud to be part of a thousand member watch our beloved in FA Cup Final 2012., Memorable!""]"
DATE,prove,"",1,"[ ""Goal line technology is a must, proved that once again today!"" , ""LFC""]"
DATE,score,"",1,"[ ""This is painful."" , ""What we need now is Torres to come on and score the winning goal nightmare lfc""]"
DATE,send,"",1,"[ ""Giro turned off hmph!, FACup on."" , ""Just getting into it and mother in law says got no beer!"" , ""Now sent to offy."" , ""sigh still, free beer!""]"
DATE,be,DATE,1,"[ ""Bring it home."" , ""Today is the day."" , ""LFC""]"
DATE,make,DATE,1,"[ ""Chelsea and Petr Cech gave up the goal of the season midweek against Newcastle."" , ""Cech today has now made the save of the season."" , ""CFC""]"
"DATE,DATE",be,"",1,"[ ""For one day only."" , ""the future is bright, the future is Blue."" , ""CFC LFC FACup""]"
DURATION,add,"",1,"[ ""5 minutes added time FACupFinal cfc lfc""]"
DURATION,agree,"",1,"[ ""wanted to watch facup he is snoring like a train clearly a few hours at the spa didn't agree with him.""]"
DURATION,"be praying","",1,"[ ""2 mins praying time."" , ""LFC""]"
DURATION,build,"",1,"[ ""2 hour build up perfect."" , ""Nerves coming out."" , ""Bring on the final BUZZING CFC DidierDrogba""]"
DURATION,come,"",1,"[ ""2 mins come on Chelsea CFCWembley""]"
DURATION,n,"",1,"[ ""Saving the 35mil man for a rainy day lfc taken long enough, year n a half""]"
DURATION,remain,"",1,"[ ""2 hours remain before KICK OFF!"" , ""FACupFinal""]"
DURATION,till,"",1,"[ ""1 hour and 50 minutes till KO CMON CHELSEA!"" , ""CFC""]"
DURATION,go,ORGANIZATION,1,"[ ""An hour to go LFC""]"
LOCATION,"be singing","",1,"[ ""Chelsea beat Liverpool in FA Cup final but CFC fans around Wembley singing sickening racist songs about Spurs."" , ""filthyscumfans""]"
LOCATION,"be sitting","",1,"[ ""I can feel the excitement at Wembley sitting at home facupfinal""]"
LOCATION,epl,"",1,"[ ""Chelsea FACup winners."" , ""Manchester City EPL champions."" , ""MarkMyWords."" , ""MCFC Football""]"
LOCATION,get,"",1,"[ ""Drogbaaaaaa!"" , ""LFC a big club?"" , ""They must be focusing on the race for 8th place after Norwich got a point at Arsenal""]"
LOCATION,knock,"",1,"[ ""For two seasons running Leicester City have been knocked out of the FA Cup by the eventual winners."" , ""MASSSIVE."" , ""lcfc facup""]"
LOCATION,seem,"",1,"[ ""Liverpool don't seem to have the quality to break down Chelsea, not sure about Spearing in midfield facup""]"
MISC,2011,"",1,"[ ""Champ of FA Cup 2011 2012!"" , ""FACupfinal chelsea""]"
MISC,"be ^","",1,"[ ""Grande Chelsea!"" , ""F.A."" , ""Cup Ahora la Champions!^^ CFC Great job blues!""]"
MISC,"be lifting","",1,"[ ""Happy Liverpool lost."" , ""you couldn't have the ugliest team in English Football lifting that beautiful trophy FACupFinal""]"
MISC,come,"",1,"[ ""FACupFinal Cup comes out with a chelse child only."" , ""Sending a signal."" , ""5mins to KO""]"
MISC,do,"",1,"[ ""Redmen, I want you to do what Adrian wanted Rocky to do in Rocky.Win.WIN!"" , ""Lfc facup itvisshit""]"
MISC,go,"",1,"[ ""Celebrations galore as Chelsea beat Liverpool 2 1 at Wembley."" , ""FA Cup is going to Stamford Bridge."" , ""cfc lfc FACupFinal""]"
MISC,show,"",1,"[ ""Didn't realise that FA Cup was showing on ITV!"" , ""FACup""]"
MISC,sponsor,"",1,"[ ""FA cup looks LIke it has two time outs hanging out of it."" , ""Do Cadburys sponsor that comp too?"" , ""FACup""]"
MISC,ucl,"",1,"[ ""so glad if this May we can reach double winners, FA Cup is done and then UCL!"" , ""cfc KTBFFH""]"
MISC,wear,"",1,"[ ""Why doesn't Skirtle wear a."" , ""FACup""]"
MISC,get,TIME,1,"[ ""ITV commentator ."" , ""Graham Norton got inside Drogba last night WTF FACup""]"
MONEY,sit,"",1,"[ ""Strikers that cost 85 million pounds will sit on the bench today.FACupFinal""]"
NUMBER,",","",1,"[ ""Congratulations to RDM and the team on an excellent performance."" , ""lfc made a great game of it."" , ""One down, .""]"
NUMBER,agree,"",1,"[ ""Di Matteo should become full time manager!"" , ""greatguy I agree completely""]"
NUMBER,"be fucking","",1,"[ ""2 fucking 1 to CFC!""]"
NUMBER,"be got","",1,"[ ""Liverpool should be throwing everything forward now, who cares if they end up losing 4 0 got to at least try and get forward FACupFinal""]"
NUMBER,bring,"",1,"[ ""when did u bcum a football fan u pollution?lol liverpool need 2 bring on carroll!"" , ""facup Out 2nite?""]"
NUMBER,care,"",1,"[ ""Ramires is class I don't care FACupFinal""]"
NUMBER,carroll,"",1,"[ ""FACupFinal things are just going bad."" , ""2 0 Carroll on for Spearing."" , ""Please Andy!"" , ""Bring us back!"" , ""PLEASE!"" , ""YNWA lfc Carroll9""]"
NUMBER,congratulation,"",1,"[ ""Congratulations with Chelsea FAcup 3""]"
NUMBER,cup,"",1,"[ ""One cup down, one cup to go CFC""]"
NUMBER,drogba,"",1,"[ ""WOOOHOOO!"" , ""2 0 Drogba the beast scores again at Wembley."" , ""facupfinal""]"
NUMBER,final,"",1,"[ ""Drogba with another big goal in a big game."" , ""One final down, one more to go."" , ""KTBFFH CFC""]"
NUMBER,flick,"",1,"[ ""Damn!"" , ""1 0 This is the time i flick the channel from the FAcupfinal to an evening cool movie!"" , ""See you when its 2 1 CFC""]"
NUMBER,fuck,"",1,"[ ""Chelsea won 2 1 fuck those Liverpool scouse fucks""]"
NUMBER,go,"",1,"[ ""Kenny got it wrong today.playing one up front was never going to work.frustrating."" , ""lfc""]"
NUMBER,hear,"",1,"[ ""Oh yes!"" , ""lfc I hear the fans now!""]"
NUMBER,hope,"",1,"[ ""One hope for today's FAcup final."" , ""woodwork not in the teamsheet.""]"
NUMBER,im,"",1,"[ ""FACUP Final day!"" , ""Lets go Chelsea!"" , ""3 0 im saying ."" , ""hope""]"
NUMBER,introduce,"",1,"[ ""Goal line technology need 2 be introduced as in yesterday Chelsea Liverpool FACUP""]"
NUMBER,keep,"",1,"[ ""2 0 keep it up Chelsea!"" , ""FACupFinal""]"
NUMBER,kick,"",1,"[ ""11 kick off jam berapa sih?"" , ""LFC finalFAcup""]"
NUMBER,make,"",1,"[ ""Atleast our number 9 made a difference FACupFinal gutted""]"
NUMBER,match,"",1,"[ ""Congratulation ."" , ""one match to go."" , ""KTBFFH!""]"
NUMBER,need,"",1,"[ ""Torres benched the entire FACup game?"" , ""He needs to find another team; one that needs him!""]"
NUMBER,nil,"",1,"[ ""Well played cfc."" , ""lfc need to learn to turn upfor gmes before half time We only seem to be able to play in the 2nd half and when 2 nil down""]"
NUMBER,play,"",1,"[ ""well played 3""]"
NUMBER,please,"",1,"[ ""Come on Liverpool, 2 1 please lfc""]"
NUMBER,red,"",1,"[ ""one red down, one more to go!"" , ""FACupFinal Cheslea FCBayern ChampionsLeagueFinal CFC BlueistheColour football""]"
NUMBER,root,"",1,"[ ""FACUP I won't say who I'm rooting for but f@and Chelsea!""]"
NUMBER,see,"",1,"[ ""'He scores when he want' Ramires for cfc."" , ""Chelsea One up I see.""]"
NUMBER,shag,"",1,"[ ""course I will shag CFC""]"
NUMBER,shit,"",1,"[ ""One shit game of football this far."" , ""FACupFinal""]"
NUMBER,shoot,"",1,"[ ""One shot from LFC that was blocked?"" , ""Nothing else.""]"
NUMBER,step,"",1,"[ ""One step more to get double winner!"" , ""CFC""]"
NUMBER,stop,"",1,"[ ""One does not simply stop Drogba from scoring at Wembley."" , ""CFCWembley cfc KTBFFH chelseafc""]"
NUMBER,want,"",1,"[ ""wow I want one of those flags ."" , ""goblues .Vamos Chelsea""]"
NUMBER,work,"",1,"[ ""Absolutely insane work by Chelsea and Drogba cfcforlife FACupFinal 2 0""]"
NUMBER,add,DURATION,1,"[ ""5 added minutes."" , ""FACup""]"
NUMBER,go,ORGANIZATION,1,"[ ""Blue is the colour 1 cup down, 1 to go CFC""]"
NUMBER,mofo,ORGANIZATION,1,"[ ""2 1 mofos Cumon Liverpool."" , ""FACupFinal""]"
ORDINAL,"be hoping","",1,"[ ""Thinking Mayweather on points tonight."" , ""First, hoping for a big finish to this, make it interesting Liverpool!"" , ""FACupFinal""]"
ORDINAL,win,"",1,"[ ""Chelsea wins facupfinal!"" , ""4th win of competition in last 6 years."" , ""goes for another title in Champions Leag .""]"
ORGANIZATION,1,"",1,"[ ""Chelsea beat Liverpool 2 1 in the FACup final."" , ""predicted the correct score!"" , ""PSA Princeton PrincetonSoccer""]"
ORGANIZATION,"be doing","",1,"[ ""Liverpool doing really well ."" , ""Passing the ball side to side FACupFinal""]"
ORGANIZATION,"be done","",1,"[ ""CFC well done, now for CL!""]"
ORGANIZATION,"be getting","",1,"[ ""Liverpool getting some momentum."" , ""cue Drogba's 'injury' FACupFinal""]"
ORGANIZATION,"be having","",1,"[ ""LFC having more corners than a dodecagon!"" , ""FACupFinal""]"
ORGANIZATION,"be losing","",1,"[ ""liverpool losing 0:2 to chelsea in fa cup finals."" , ""CFC""]"
ORGANIZATION,"be paid","",1,"[ ""CFC paid just less for than LFC paid for Henderson ."" , ""Complete difference In class between the two."" , ""MataIsKing""]"
ORGANIZATION,"be shown","",1,"[ ""Chelsea on fire, Liverpool being shown the way to play FACup""]"
ORGANIZATION,"be tying","",1,"[ ""Sorry, now with correct numbers!"" , ""CFC win their 7th FACup, tying up with LFC."" , ""Only cont""]"
ORGANIZATION,"be winning","",1,"[ ""Penalty shoot out will decide this match with Liverpool winning 4 3 in the shoot out."" , ""FACupFinal""]"
ORGANIZATION,become,"",1,"[ ""LFC could become the first team to achieve two FA/League Cup doubles, after they .""]"
ORGANIZATION,bounce,"",1,"[ ""Im not scared."" , ""Liverpool will bounce back reds LFC""]"
ORGANIZATION,carve,"",1,"[ ""Liverpool got CARVED up on that goal."" , ""2 0, Drogba."" , ""FACupFinal""]"
ORGANIZATION,cheer,"",1,"[ ""After being gutted earlier on, just thinks this red shirt at wembley will cheer me up LFC""]"
ORGANIZATION,collect,"",1,"[ ""LFC collects their losers medal."" , ""Well deserved!"" , ""ScouseScum FACupFinal""]"
ORGANIZATION,confirm,"",1,"[ ""Liverpool confirmed team Reina, Johnson, Agger, Skrtel, Enrique, Gerrard, Spearing, Henderson, Downing, Bellamy, Suarez."" , ""LFC YNWA""]"
ORGANIZATION,crooked,"",1,"[ ""Liverpool got crooked that was a goal mate FACUPfinal""]"
ORGANIZATION,def,"",1,"[ ""If Matas was a goal v spurs in the semi then Carrolls was def over the line!"" , ""FACFinal FACup Chelsea Liverpool""]"
ORGANIZATION,dominate,"",1,"[ ""Liverpool have been dominating since being 2 0 down FACupFinal""]"
ORGANIZATION,double,"",1,"[ ""come on boys, Liverpool double this year!"" , ""FACup""]"
ORGANIZATION,drop,"",1,"[ ""Both teams started nervously."" , ""Liverpool more in it after goal but tempo has dropped again."" , ""Need more from Suarez and Downing facupfinal""]"
ORGANIZATION,dude,"",1,"[ ""Hey!"" , ""Carrol scored Liverpool 1st goal dude!"" , ""Yehaaaa FAcupfinal""]"
ORGANIZATION,edge,"",1,"[ ""Both teams are total scum, but Liverpool just edge it on my scum omiter!"" , ""Come on Chelsea!"" , ""FACup""]"
ORGANIZATION,emerge,"",1,"[ ""Liverpool have just emerged from the Wembley tunnel for their FACupFinal warm up""]"
ORGANIZATION,equalise,"",1,"[ ""Can actually see LFC equalise this!"" , ""Comon CFC""]"
ORGANIZATION,fan,"",1,"[ ""To CFC fans."" , ""Well done."" , ""From me, Barca fan.""]"
ORGANIZATION,fc,"",1,"[ ""It made us laugh: Watch Jamie Carragher, Steven Gerrard and Pepe Reina play Guess Who Liverpool FC style .""]"
ORGANIZATION,fight,"",1,"[ ""Its okay."" , ""Liverpool will fight back in the second half!"" , ""Go LFC!"" , ""YNWA""]"
ORGANIZATION,find,"",1,"[ ""Liverpool have just turned up and found themselves one nil down!"" , ""facup badstart""]"
ORGANIZATION,forget,"",1,"[ ""LMAO did Liverpool forget to bring a defence?"" , ""cfc chelsea facup""]"
ORGANIZATION,gonna,"",1,"[ ""I still think Liverpool are gonna catch up FaCupFinal""]"
ORGANIZATION,join,"",1,"[ ""Wow biggest discovery of the day, Keane nearly joined Liverpool instead of Man U facupfinal""]"
ORGANIZATION,keep,"",1,"[ ""Keep Calm and now Chelsea 1 CFC""]"
ORGANIZATION,lead,"",1,"[ ""DROGBA!"" , ""Chelsea leads 2 0 in the 52nd minute!"" , ""FACup""]"
ORGANIZATION,like,"",1,"[ ""Welcome to Wembly its raining and Torress likes it that way."" , ""Its gomna be 3 1 in favour of Blues Cc""]"
ORGANIZATION,line,"",1,"[ ""Breaking News: Confirmed Liverpool line up v Chelsea, FA Cup Final LFCstats.co."" , ""LFC FAisCorrupt""]"
ORGANIZATION,load,"",1,"[ ""Flemington and Kensington Lawn Bowls Club locked and loaded for Liverpool's win!"" , ""FACupFinal""]"
ORGANIZATION,lookin,"",1,"[ ""Liverpool realy lookin 4 dat equaliser!"" , ""FACupFinal""]"
ORGANIZATION,love,"",1,"[ ""facupfinal You will never walk alone!"" , ""Second half extra time win Liverpool love the drama!""]"
ORGANIZATION,match,"",1,"[ ""r u watching Liverpool Chelsea match FAcup Liverpool will win.""]"
ORGANIZATION,melek,"",1,"[ ""wede."" , ""Akhirnya Liverpool melek ni."" , ""2 1""]"
ORGANIZATION,nick,"",1,"[ ""HT in the FACupFinal and I still can't decide who I want to win."" , ""But, I do feel that LFC could nick it.sorry CFC supporters""]"
ORGANIZATION,outplay,"",1,"[ ""Liverpool have been outplayed well and truly, facupfinal Cfc lfc""]"
ORGANIZATION,pay,"",1,"[ ""When I bought my car I got electric seat heaters included CFC LFC paid 85m to warm their subs bench""]"
ORGANIZATION,put,"",1,"[ ""Very gud FA Cup Final for a change.loads of incident, mistakes an goals.have to say LFC put up a really gud fight but its a BlueDay""]"
ORGANIZATION,regret,"",1,"[ ""Well done Chelsea."" , ""Liverpool will regret not starting Carroll."" , ""Great decision by linesman."" , ""Cracking cup final FACupFinal""]"
ORGANIZATION,remain,"",1,"[ ""So many former LFC players wishing the club good luck shows LFC will always remain in the hearts of anyone that ever .""]"
ORGANIZATION,rob,"",1,"[ ""Liverpool got robbed of a goal in that header!"" , ""FACupFinal""]"
ORGANIZATION,seat,"",1,"[ ""Empty Club Wembley seats for the start of the second half."" , ""Creating new FA Cup traditions FACupFinal""]"
ORGANIZATION,see,"",1,"[ ""STAT: Chelsea have seen under 2.5 goals in 5 of their last 6 matches against Liverpool in all competitions."" , ""Wembley""]"
ORGANIZATION,seem,"",1,"[ ""LFC seem to go backwards more than fwd""]"
ORGANIZATION,sell,"",1,"[ ""Don't understand why CFC would sell Drogba surely still the most formidable centre forward in the EPL canwebuyhim?""]"
ORGANIZATION,shift,"",1,"[ ""Thought Chelsea were above average for the first 60 mins, Liverpool didn't quite shift gears after Carroll 's goal!"" , ""cfc lfc""]"
ORGANIZATION,sit,"",1,"[ ""These are the games Torres left Liverpool to sit on Chelsea's bench for."" , ""lol LFC wembley CFC""]"
ORGANIZATION,sleep,"",1,"[ ""Great goal by Drogba."" , ""Liverpool sleep walking through the match."" , ""FACup""]"
ORGANIZATION,spend,"",1,"[ ""Liverpool spent 120m to beat."" , ""Cardiff City."" , ""FACup""]"
ORGANIZATION,sux,"",1,"[ ""Muthafukin Chelsea all tha way!"" , ""Lets go Blues, Liverpool sux monkey nuts."" , ""FaCup""]"
ORGANIZATION,switch,"",1,"[ ""HT and from what I've seen on here much needed, always the way LFC don't switch into gear til 2nd half.you watch!"" , ""YNWA LFC FAcup2012""]"
ORGANIZATION,tease,"",1,"[ ""LFC are just teasing us.watch on""]"
ORGANIZATION,tell,"",1,"[ ""told you Chelsea would win CFC""]"
ORGANIZATION,toptune,"",1,"[ ""Altogether now sing; Chelsea Chelsea Chelsea Chelsea Chelsea toptune CFC LFC""]"
ORGANIZATION,trust,"",1,"[ ""I don't think Liverpool really trust having both Spearing and Henderson on, not their first choice of pass FACupfinal""]"
ORGANIZATION,want,"",1,"[ ""That man Drogba again wondering if Liverpool actually want to play today facupfinal""]"
ORGANIZATION,wem8ley,"",1,"[ ""Let's make Wembley to be Wem8ley once again!"" , ""YNWA""]"
ORGANIZATION,will,"",1,"[ ""If Carroll hadn't been on the bench half the game and if that no goal got a review, LFC easily could have wo .""]"
ORGANIZATION,work,"",1,"[ ""Someone explain to me why Liverpool don't work this hard all the time?"" , ""wtf facupfinal""]"
ORGANIZATION,arrive,DATE,1,"[ ""Liverpool have now arrived at Wembley."" , ""lfc FACupFinal""]"
ORGANIZATION,"be coming",DATE,1,"[ ""Drogba'd."" , ""Don't see Liverpool coming back now."" , ""FACup""]"
ORGANIZATION,"be getting",DATE,1,"[ ""Liverpool getting back into this now."" , ""Come on!"" , ""FACupFinal""]"
ORGANIZATION,get,DATE,1,"[ ""Do Liverpool get Europa league now?"" , ""FACupFinal""]"
ORGANIZATION,have,DATE,1,"[ ""hoping Liverpool have a win today LFC YNWA""]"
ORGANIZATION,improve,DATE,1,"[ ""Hopefully Liverpool can improve my mood tonight FACupFinal YNWA""]"
ORGANIZATION,pass,DATE,1,"[ ""We will see, but right now Liverpool can't pass it!"" , ""FACupfinal""]"
ORGANIZATION,play,DATE,1,"[ ""That AFC result means CFC still have a sniff of top 4, they'd need a win at Anfield on Tuesday, might play on their minds today LFC""]"
ORGANIZATION,score,DATE,1,"[ ""Edge of the seat time now that Liverpool have woken up and scored facup""]"
ORGANIZATION,start,DATE,1,"[ ""Carroll should have started today LFC""]"
ORGANIZATION,take,DATE,1,"[ ""sod off chelsea."" , ""strange game."" , ""liverpool took so long to show up today."" , ""facup""]"
ORGANIZATION,be,LOCATION,1,"[ ""Wembley is Chelsea's second home stadium CFC""]"
ORGANIZATION,"be losing",NUMBER,1,"[ ""Just came in to find Liverpool losing 2 1."" , ""COME ON YOU REDS!"" , ""LFC""]"
ORGANIZATION,goin,NUMBER,1,"[ ""Yuh!"" , ""bt TB Josh has said CFC is goin 2 lift da cup Bayern!"" , ""cont""]"
ORGANIZATION,lead,NUMBER,1,"[ ""I minute left Chelsea leads 2 1!"" , ""FACUpFinal""]"
ORGANIZATION,win,NUMBER,1,"[ ""got a bet: Chelsea to win 3 1 and Torres to score last FaCupFinal""]"
ORGANIZATION,win,ORGANIZATION,1,"[ ""Come on Chelsea, cant stand to see Liverpool win CFC""]"
ORGANIZATION,menang,PERCENT,1,"[ ""Hasil polling prediksi pembaca GOAL_ID: Chelsea menang 57.8%, Liverpool menang 37.7%."" , ""Preview FACup""]"
ORGANIZATION,beat,PERSON,1,"[ ""Really want Liverpool to come back and beat Chelsea!"" , ""FACupFinal""]"
ORGANIZATION,start,PERSON,1,"[ ""Henderson and Downing both starting for Liverpool today!"" , ""Kenny likes to do things the hard way."" , ""Please Bellamy is starting though LFC""]"
ORGANIZATION,win,PERSON,1,"[ ""Just done Chelsea to win 2 1 and Torres to score first."" , ""Come on lads!"" , ""CFCWembley FACupFinal""]"
"ORGANIZATION,PERSON",be,DATE,1,"[ ""Liverpool rested players for weeks while Chelsea were busy beating Barcelona in champions league."" , ""And now, Chelsea are .""]"
PERSON,"'til","",1,"[ ""Gutted tonight."" , ""Time will tell if this season's lessons are learnt by plyrs and manager guessing Kenny has 'til Jan window to show it."" , ""LFC""]"
PERSON,abandon,"",1,"[ ""Chelsea should abandon stamford bridge and move onto Wembley unbeatable cfc""]"
PERSON,announce,"",1,"[ ""Juan Mata announced as Man of The Match."" , ""FACup""]"
PERSON,annoy,"",1,"[ ""I've had ITV1 on for just 60 seconds and Adrian Childs is annoying me already!"" , ""Shut up!"" , ""facup""]"
PERSON,answer,"",1,"[ ""John Terry believes Chelsea answered their critics by lifting the FA Cup CFC facupfinal""]"
PERSON,anytime,"",1,"[ ""Wincast of Chelsea win and Didier Drogba anytime looking good!"" , ""Just need Chelsea to hold on."" , ""FACupFinal""]"
PERSON,arrive,"",1,"[ ""David Luiz has arrived at Wembley."" , ""CFC""]"
PERSON,assess,"",1,"[ ""Totes love LFC Dalglish to stay."" , ""He and Clarke to assess the midfield especially."" , ""Address lack of pace and play Carroll with Suarez YNWA""]"
PERSON,assist,"",1,"[ ""Lampard assist for Drogba goal."" , ""CFC""]"
PERSON,awesome,"",1,"[ ""Torres has been Awesome past few games."" , ""FACupFinal""]"
PERSON,balance,"",1,"[ ""Skillful shit from Drogba balancing the bottom part of the FA Cup on his head."" , ""Also his goal, of course!"" , ""CFCWembley FACupWinnersChelsea""]"
PERSON,"be bossing","",1,"[ ""Chelsea bossing this at the moment."" , ""Chelsea CFC""]"
PERSON,"be captain","",1,"[ ""CFC made history today."" , ""Drogba with 4 goals in FA Cup finals, Cole with 7 FA Cup medals and Terry being captain for 4 FA .""]"
PERSON,"be cleaning","",1,"[ ""Suarez isolated."" , ""Enrique and Downing a disaster on the left."" , ""Agger cleaning up after them."" , ""It's not working."" , ""LFC FACup2012""]"
PERSON,"be complaining","",1,"[ ""Gerard complaining to the ref after falling flat on his stomach following a fair tackle."" , ""Nothing new there."" , ""getup FACupFinal""]"
PERSON,"be contributing","",1,"[ ""It was nice seeing Torres contributing for the FACup victory through warming the Chelsea bench!"" , ""benchwarmer wasteofmoney""]"
PERSON,"be crossed","",1,"[ ""David Luiz's accent is like Rafa Benitez crossed with Borat!"" , ""Odd lad."" , ""FACup""]"
